sentimen,Tweet
-1,demi menjelek2kan fpi kamu ngaku2 warga palu apa itu namanya bukan biadab 
-1,hari ke 4 terjadinya gempa dan tsunami di palu kenapa semakinemrawut begini kasihan saudara2 kita dipalu dan d 
-1,nampak la org lain semua dp gambar kawen dengan husband aku je dp gambar ambik sendiri 
-1,lebih susah jadi yang pertama dihati kamu 
-1,apa sih da yang kamu harapkan dia kasih perhatian haha inget sama kondisi kamu aja nggak daaa udahlah 
-1,twit pamungkas dari kasus ini jangan adaupoer goblok di antara kita baik yg nekat demi kebanggaan diosmed a 
-1,makin aku besar makin banyak perkara yang aku pendam dan tak kongsi dengan orango jangan pelik kalau aku dah tak kuat semb 
-1,aku dan adikku ingin makan marugamen udon tapi mager af gojek mahal af yaudah dengan berat hati kita keluar kosan sad 
-1,yakiin deh aku gabakalan menang bcs aku ga pandai merangkai kata2 
-1,sandiwara apa yang ingin kaupentaskan denganku aku sekadar maya yang tidak bisa kausentuh cuma untuk dihayati kalau kalau 
-1,perpisahan memang menyakitkan namun akan lebih menyakitkan jika kita harus memperjuangkan orang yang tak ingin lagi bertahan untuk kita 
-1,makin loner aku bila tengok benda ni 
-1,hari ini hatiku hancur lebur dek kerana sikap anak aku sendiri anak kantoi menyamun di dobi layan diri ibu l 
-1,orang selalu kata aku penat when dia sebenarnya tengah rasa sedih 
-1,rlt kadang gw merasa paling miskin diantara mereka kadang gw kesal dan merasa paling sengsara hidupnya tapi ti 
-1,sakit masyarakat kita ni nampak sgt lelaki terpaksa meragut untuk keluar dari kemiskinan mungkin dia ada anak untuk b 
-1,daoming feng menegurhancai karena datang ke rumahnya sebagai pelayan dirinya tak elegan sama sekali gimana kalau kamu ada di 
-1,orangnya ganteng wangi murah senyum asik lemah lembut tapi ngetik aku masih aq bhay mz 
-1,bila diam je terus kena label kita ni sombongebenarnya aku tak sombong pun just malu and at the same time aku jaga adab juga 
-1,gak ngasih aku makan nih un 
-1,kk cecil makan richeese level pedesnya satu saus kejunya gamau dimakan semoga setiap dia beli richeese ngajak aku 
-1,dia tidak peduli bencana dia bukan kita
-1,di atm layar kaca atm apakah anda ingin melakukan transaksi lain ya apa urusan anda menangakan itu anda t 
-1,wqwqwq kan kita udah putus
-1,Ketika manusia manusia yg ahli surga berdoa di monas u mndoakan satu manusia agar visanya di perpanjang tanpa mendoakan sau 
-1,ini belum seberapa mereka tuh kelakuaan nya ga kayak girlgroup lain 
-1,tentu ini tidak adil bagi sepak bola bandung yang dihakimi dari berbagai kalangan lalu kasus kasus terdahulu dari klub la 
-1,aku pusing garagara kamu 
-1,yg mna rasa diri tu depressed smpai rasa nk suicide tu kene sedar skit yg oku lain pn pernah rasa depression tu mcm 
-1,ada yang nepok bokong gue buset dah gue kaget dong gue nengok ke belakang yang cowok cowok lagi pada hormat gu 
-1,resiko mencintaimu tidak ada jaminan kamu mencintaiku juga 
-1,aku bukan siapa siapa untukmu karena aku hanya bot
-1,saya baca ini menitikan air mata disaat warga lombok sangat kesulitan akibat gempa mereka masih sempat gotong royong 
-1,tidak akan ada kebahagiaan dalam dunia yang membuang semua hal yang mereka anggap tidak perlu monkey d dragon
-1,aku pening ah 
-1,member lgi penting dri aku 
-1,syok sendiri aku pun tak post dlm acc aku kau pulak postkan dalam acc aku 
-1,kreatifitas taeee 
-1,pembangunan posyandu dan jalan pekebunan molengku tombolikat tidakesuai rab 
-1,kalau temanmu tanya ipk kuliah mulu jawab aja begitu kayak pak edy apa urusan anda menanyakan itu bukan hak anda bertanya k 
-1,dapat lecturer perangai annoying nak mati kecik besar kecik besar je aku tengok ijooooo
-1,taurusi tukang php dan bikin baper anjer ya mereka tuh jago perhatian tarik ulur dan begitu kita s 
-1,ngayal yang engga engga aku 
-1,aku mulfan sakit hati bacanya jangan nyudutin fandom lain juga ya ga semuanya gitu
-1,otaknya gak nyampe emang lo sepinter apa sih tolong ya nder kamu juga sebelumnya ngirim menfess b 
-1,i would like to quote dan and say you re a pumpkin spice loser 
-1,mereka ini siapa kok berani2 nya main fisik 
-1,pt emm dalam pengaduan ke dpraenin 1 10 mereka menolak eksploitasi oleh pt emmebagaimanaikap warga beu 
-1,untuk kawan kawan aku yang hisap rokok tu aku sayang korang kalau boleh berhenti ye guys mungkin bukan sekarang kena 
-1,by kita di grebek
-1,gak mau kamu baw
-1,makin aku besar makin banyak perkara yang aku pendam dan tak kongsi dengan orango jangan pelik kalau aku dah tak kuat semb 
-1,bisa dijelasin ini parfum siapa di kamar kos kamu baunya cewek banget tadi aku nemu disamping kasur ayok jelasin h 
-1,om pliss jgn pernah menyamakan orang indonesia dgn orang kita segi kedisiplinan jauuuuhhhhhh bagaikan langit dan bumi
-1,hati hati kadang saat kita kesal orang pertama yang menjadi luapan emosi adalah orang yang kita sayangi 
-1,ya allah aku masih piyik nih belom bisa bayar membayarin
-1,katanya limit saldo kurang padahal limitnya sisa banyak jauh di atas harga barang pindah merchant laen dengan har 
-1,plot twist anjir 
-1,jangan sampai kita jadi manusia yang allah kata 'zalim' dalam quran apabila diberi peringatan atau petunjuk manusia 'zalim 
-1,musibah yang menimpa teman teman kita di palu sudah begitu menyakitkan namun mereka tambah lagi rasa sakit kita de 
-1,g bole dia punya aku 
-1,salahnya karena kamu mengharamkan memilih pemimpin lalu letak haramnya dimana pilih pak klo anda cerdas tunjuk 
-1,air mata kami sudah habis yang tersisa hanya rasa semangat mewek gue denger salah satu korban palu ngomong itu 
-1,sebagai jomblo sejati mungkin kita cuma bisa mencintai dengan tulus dan tak pernah ada respon 
-1,dahlah aku dah bosan nak layan pi mati aku nak tidur bye 
-1,duh ape gw bilang nih congornya makin over masa kiay ketu mui yg juga raisam pu nu dilecehkan dianggap 
-1,kecewa sih tapi yasudah namanya juga sepak bola indonesia kalo kamu bisa juara sungguh luar biasa dijegalnya 
-1,yang aku sayang tidak menyayangiku yang aku jaga tidak menjagaku thank you allah atas petunjuk darimu
-1,dengan banyaknya syarat kita untuk menikmati hidup dan bersenang senang ya wajar aja tingkat depresi makin tinggi banya 
-1,teringin nak mementaskan drama asiahamiah nukilan johan jaaffar tapi malangnya mereka tak sanggup terima cabaran 
-1,main sedih sedihan sama dinu mah ga seru aku kalah terusss abisnya dia ngomongnya sedih beneran kek mo mati bsk
-1,aku mencintaimu karena tidak ada pilihan lain karena aku tidak bisa mencintai orang lain selain kamu 49 days
-1,pir kok udah jarang up instastory eh iyaa ni lagi malas aja dalam hati bukannya jarang up saya up kok tapi k 
-1,rindu aku senanye tu
-1,walaupun kamu cuma sebatas ketikan tapi disini aku juga pake perasaan
-1,ah kamu jadi ga emosi lagi 
-1,jadi pengen ngmg sepenggal kalimat yg sering jun ucapin di ff itu ayo bertengkar aku gasuka liat kalian rukun 
-1,nah iya aku nangis pas mereka audisi trus dikomentarin pedes bgt apalagi episode terakhir ampe skrg 
-1,Ngundang bencana yang kena bukan cuma mereka 
-1,capek juga lihat cara2 mereka seperti begitu 
-1,orang yg teriak2 nkri harga mati anda minta ikut menyalah2kn pemerintah yg sdng bekerja membantu saudaranya yg sdng kena m 
-1,bisa banget mau kutuk siapa kamu 
-1,bodo betul aku terhibur bodo ada member ceni 
-1,ibu itu mengaku apa yang dia lakukan adalah menjarah inilah akibat dari lambannya pemerintah dalam bergerak memberikan bant 
-1,harusnya kamu liat sisi buruknya dong wkkwkw
-1,sorry kita ga punya tetangga kayak kalian bentuknya another level ma bedaa datang cuma duduk habis itu pulang aja songong luu 
-1,hai kak mohon maaf atas kendala yang kamu alami untuk promo yang ada dihopee berlaku secara nasio 
-1,hati modus tipu2an ala jokower kaya gini data jelek mereka spin jadi bagus data yg tidak mencapai target mereka spin jad 
-1,hancur habis hati aku
-1,DI NEGERI INI KITA ADALAH MONYET YANG HIDUP DI TERALIH BESI at 
-1,bahaya 
-1,ajarin aku bahagia
-1,aku lebih puyeng dah 
-1,kita slalu ingat bersyukur saat sedang diberi rezeki tapi sering lupa bersyukur saat diberi masalah kesulitan terimakas 
-1,antropolog amerika robert jay tahun 1953 turun ke jateng menggambarkan kekejaman pki mereka menggunakan kekuatan mereka 
-1,orang bodoh harus sama yang bodoh juga kita harus berusaha ya aoko nakamori
-1,aku murung betul laa jalan asyik pijak kain je ni omg sis tinggi pls
-1,ikan sapu sapu ikan mas kamu cepu aku tindas 
-1,sedih bila aku dengan cerita dr patient aku huhu makcik nie masuk ward sebab heart attack baik sngt suka tegur aku senyu 
-1,mak mana kamu tahu isu isu semasa ni me 
-1,lhaitu ngapainegala di postuka ga mikir jugai kadang allahu keselaya
-1,dibilang cebong tapi aku suka begadang dibilang kampret tapi aku pendukung pak duhhh bingung bgt ya tuhan 
-1,mau bilang kamu dimana aku mau ketemu bisa aja ngga punya nyali brutal honesty apaan ya resteee mau wassap aja geme 
-1,kok kamu gakeneng 
-1,kalian pernah gak sih ngerasa kok doa gue ga terkabul gue udah sering tahajjud tapi ga terkabul tuh jadi gimana c 
-1,sayang kamu ga inget aku 
-1,mas e serius ngak dengan anak saya mau nikahin anak saya apa urusan anda menanyakan itu bukan hak anda ber 
-1,wanita yang paling malang di dunia adalah wanita yang tersalah pilih suami isteri adalah cerminan suami cantik suamimu cant 
-1,lirik lagunya mirip kamu ya hm bilang cinta tapi cuma bilang
-1,haritu gelakkan member nak kena saman harini aku pulak cakap macam sanjung bodoh sebab nak minta lepas 
-1,menuduh orang lain bohong itu serius loh apalagi nyangkut isu yg seperti ini kalo punya data pendukung silah 
-1,gausah ngeles ah tam ngerti aing juga makaudnya kemana haha 
-1,sedih2 kita pegi amek gambaome structure shot at kyunghee univ 
-1,kata pemimpin kita tdk ada penjarahan di sana dan hal seperti ini masalah kecil 
-1,selagi lom period nang semua ku emosi eh bencik ku kelaka benda sama jak semua dari org aneh2 nok kenal aku pun sik 
-1,apple sudah rilis barang barupun aku bodo amat karna aku sadar aku orangnya misqueen 
-1,kadang dia itu lucuesaat hangat menyenangkan dan penuh kasih sayang dan sesaat bisa jadi penuh kebencian dingin 
-1,bahasaugi itu buat manusia kerdil sepertimu yg tdk mempunyai tuhan 
-1,mobilpun diperetelin apa ini karna semata faktor kelaparan lantas apapun yg bisa dijarah mereka lakukan sesuk 
-1,engga belum sanggup kehilangan kamu ea eaaa
-1,klo rakyat biasa ngomong sepekan beres bisa dituduh hmm ga ah tapi kita berprasangka baik saja bahwa batas kemamp 
-1,aku dok tengok je online tapi malas la nak cakap aku kena balik 
-1,semakin kamu menolak kenyataan semakin datang dia tanpa perasaan 
-1,me lepas tolong buka pintu untuk orang tapi dia tak cakap thanks 
-1,chanu mulu siapa kamu sih dia molor aja gih aku mau ngebacot cantik
-1,pas kecil sampe kelas 6 gue dibully verbal sama 2 kakak gue mulai dari olok2an khas buat anak kecil sam 
-1,1 hire driver tak ada lesen 2 accident 3tudent lumpuh 4 kena saman 4 3 juta tuan punya tahfiz ini adalah ujian al 
-1,ketika kita dikecewakan dan disakiti oleh org yg kita syg terkadang lebih memilih utk diam dan mengalah drpd harus memperbesar masalah 
-1,Jika hidup cuma mampir minum maka masalah adalah cara Tuhan membiarkan kita tersedak untuk kemudian sadar minum s 
-1,ngeremehin aku ya 
-1,ini nih sanksi buat persib kamu setuju gak mojang bujang ozspos 
-1,mehhh diti apa kabar wah naik berapa kilo nih njalok digaplok
-1,jika kamu tidak berjuang utk sesuatu yg kamu inginkan jgn pula kau tangisi saat kehilangan kesempatan utk mendapatkannya
-1,aku sedih dengar berita kucing yang dimasukkan ke dalam mesin pengering tu dah lah kucing tu bunting allahu 
-1,kadang aku bertanya tanya apa salah dan dosaku sayang cinta suciku kau buang buang 
-1,saya bingung gimana bisa sih kamu mengasihi tuhan tapi tidak mengasihi sesama manusia 
-1,harap aku tak termakan janji manis org lagi dah lepas ni cukuplah 
-1,mereka gak kaya seperti lu yg gak pernah susah dapat makan 
-1,kenapa sanksi ini harus di lawan karena kejadian kemarin itu adalah akibat dari tidak becusnya p i dan negara kemenp 
-1,kadang kadang kita kena sorok kesedihan dengan senyuman
-1,aku dah malas nak kecik hati sebab benda remeh temeh ni 
-1,army dan bts paling menonjol dri smuanya army mau bernafas aja disalahin mau jalan aja disalahin 
-1,nanti gaada yang bisa aku isengin lagi terus galaque kaya gini 
-1,kalo ga diingatkan pun aku ndak nyadar kalo aku dimanfaatkan hanya sebatas ndak enak an tapi kok nglunjak begit 
-1,klau sekali aku da hilang kepercayaan terhadap kau sorry la takkan datang balik 
-1,rlt maaf tapi gimana ya cara ilangin bau badan ato bau k tek gitu aku gatau harus apa lagi
-1,kalau ada apa2 yang berubah tak lain tak bukan aku penat tak marah tak sedih just penat 
-1,nerakaku bukan urusanmu begitupula surga belum tentu tempatmu ngerti kan maksudnya apa jadi ga perlu repot' bu 
-1,tragis teruk yal
-1,memang aku ni salah je di mata orang takde satu kebaikan pun yang aku buat yang orang akan hargai terima kasih untuk selama ini 
-1,aq berdo'a semoga kamu ga lihat pelangi emg kenapa say biar kamu ga nemuin jalan pulang ke kayangan 
-1,sedihkan jadi anak bila dah masuk ipt banyak gila guna duit duit keluar macam air malu nak minta tapi kalau tak minta 
-1,rindu kamu juga bebi
-1,untuk manusia yang suka dengki aku buat something yang aku happy so jangan kacau okay 
-1,hati aku kecewa aku sedih aku aku sorang je tahu orang lain tak tahu 
-1,sakti a 
-1,menangis aku
-1,tlg please bg perempuan tu baca malu wei lagi malu bila dia beria cerita kat kwan dia n aku skli dengar aku n 
-1,mulutmu boleh berkata aku terima kamu apa adanya tapi apa daya orang tuamu bertanya kamu ada apanya 
-1,hati aku kecewa aku sedih aku aku sorang je tahu orang lain tak tahu 
-1,buat kalian yg masih sibuk iri dg negara tetangga cobalah lihat daftar ini indonesia masuk dlm nomer 2 fanbasevt terbe 
-1,sbb tu bila tak belajar hadis jngn tafsir sndiri sbb akan salah lagi2 guna sheikh google search hadith pastu siap sila tabayyu 
-1,aku oleng nder
-1,cara2 menggunakan hoax untuk menebar kebencian pada rezim berkuasa sudah menyerupai yg dilakukan isis diuriah dgn white 
-1,aku mau ngutuk rizkiko boleh ga 
-1,ku harap ini adalah mimpi dimana aku tidak akan pernah terbangun aku harap ini tidak akan pernah berubah onew in your eyes 
-1,bro ndak usah dulu pake narasi jualan politik kecap basi tanpa fakta keluarga kami yg merasakan betul dampaknya bencana d 
-1,aku gak tanya takut kepedesan nanyanya trus malah jadi toxic lagi ntar cuma mau nitip ini aja dah 
-1,cuma unni yg bilang aku jahat
-1,faak 
-1,terkadang allah kasih tahu kalau sesuatu itu bukan buat kamu dengan cara yg menyakitkan 
-1,aku ora bakal mbatesi koe ameh ngene ngono mergo yen koe cinta aku koe mudeng pie carane njogo atiku ben ora cemburu utowo 
-1,aku tak boleh kalau orang puji aku rajin automatik jadi malas 
-1,aku ambik pengajaran dan iktibar dari org yg sudah kehilangan ibu atau bapa mereka mereka lagi rindu parents dia 
-1,takde gf pun takpe imaginary gf pun also can lepastu lama lama aku jadi gila sekian
-1,siapa kentut atau kaki busuk mampus tak datang langsung aku nanti 
-1,sedihnya rasa kadang kadang bila doa yg aku doa termakbul walaupun aku bukan hambanya yg terbaik allah tau apa yg kita pe 
-1,sorry la aku mmg turn off betul kalau perempuan pegi clubbing niebab aku sendiri tak pergi kau bayangkan sempit sem 
-1,member aku ni main game macam gi jihad 
-1,iPhone tak mahal aku rasa Ikut market price and purchasing power negara yang guna Bagi aku Ringgit Malaysia yang rendah
-1,sembang macam aku tak penat keluar duit bila aku bagi duit cakap aku nak tutup mulut bila aku tak bagi duit kata 
-1,sampai sekarang do aku tertanya tanya apa faedahnya kita belajar tiup recorder masa sekolah rendah dulu 
-1,ketika melihat kesuksesan orang lain adakalanya kita merasa ciut dan tak mampu bersaing padahal setiap orang punya jalan berbeda 
-1,makannya jangan baperin aku aku orangnya baperan uuuuuini peyuk 
-1,disaat mata kita tertuju ke bencana gempa dan tsunami melanda sodara2 kita diulteng di pihak lain ada kelompok manusia biad 
-1,sekarang syurga bawah tapak kaki bini bini cakap kurang ajar pun mu still diam sbb apa sbbyurga 
-1,ka kalo suka bilang jangan di empet empet kalo ngelarang ngelarang jdi aku tau alesannya
-1,saya sudah mulai was was kebruralan dan ketidaknetralan aparatemoga masih terdapat aparat yg hatinya jernih utk hentikan ca 
-1,ikut quiz tapi berdoanya gg pengen menang bukan gg pengen menang juga sii takut bgt bisa dateng aja takut nyeselll 
